Wall time,Step,Value
1739962330.3613882,50,0.0399208664894104
1739962348.0748093,100,0.039239414036273956
1739962364.8016765,150,0.042031824588775635
1739962382.6447704,200,0.040095649659633636
1739962398.8272219,250,0.03497747704386711
1739962416.234995,300,0.043465763330459595
1739962430.951455,350,0.036113958805799484
1739962447.9810672,400,0.049326084554195404
1739962463.1879323,450,0.03614985570311546
1739962481.321572,500,0.037166256457567215
1739962497.0311203,550,0.04811442270874977
1739962512.432468,600,0.03825516626238823
1739962529.8180838,650,0.037968575954437256
1739962546.1743824,700,0.03875105455517769
1739962563.0055087,750,0.040865134447813034
1739962579.411245,800,0.03681826964020729
1739962595.649156,850,0.05137338489294052
1739962611.0444834,900,0.041155871003866196
1739962627.4442492,950,0.0414646677672863
1739962643.8505218,1000,0.04306477680802345
1739962661.5063987,1050,0.03819650039076805
1739962676.9208722,1100,0.039911963045597076
1739962694.653396,1150,0.03649371117353439
1739962709.8825383,1200,0.0421757698059082
1739962727.6102202,1250,0.03549659624695778
1739962743.819487,1300,0.04332347959280014
1739962760.8753386,1350,0.03903492912650108
1739962777.8683107,1400,0.03640025109052658
1739962795.691319,1450,0.03862587735056877
1739962811.1182284,1500,0.04010510817170143
1739962828.7251585,1550,0.039578843861818314
1739962845.2841218,1600,0.033856891095638275
1739962863.7584734,1650,0.03785980865359306
1739962881.4039721,1700,0.04310484230518341
1739962896.984546,1750,0.04585547745227814
1739962912.9965575,1800,0.03902599215507507
1739962931.899668,1850,0.03483346849679947
1739962949.602973,1900,0.0363418273627758
1739962967.4468858,1950,0.03758982568979263
1739962983.4192402,2000,0.04507884010672569
1739962999.8220897,2050,0.03631120175123215
1739963015.5657265,2100,0.048992399126291275
1739963033.1154232,2150,0.045884910970926285
1739963049.5184162,2200,0.04028332233428955
1739963065.7841952,2250,0.038126230239868164
1739963081.9204512,2300,0.03425173461437225
1739963098.5931695,2350,0.03808031603693962
1739963114.7267559,2400,0.04224792867898941
1739963131.5320268,2450,0.03966061770915985
1739963146.8631654,2500,0.03757784515619278
1739963164.6678684,2550,0.04237593337893486
1739963180.9013267,2600,0.04703671857714653
1739963199.2280753,2650,0.0373845100402832
1739963214.983861,2700,0.038770951330661774
1739963231.64736,2750,0.03801543638110161
1739963248.098121,2800,0.034481026232242584
1739963263.9897852,2850,0.03904157504439354
1739963279.3266675,2900,0.04421527683734894
1739963296.304946,2950,0.03840989992022514
1739963312.9407692,3000,0.04050537198781967
1739963329.8468935,3050,0.03935619443655014
1739963344.4063165,3100,0.032776959240436554
1739963361.9084895,3150,0.03632257878780365
1739963376.357836,3200,0.03674113005399704
1739963392.996818,3250,0.035771965980529785
1739963407.9161189,3300,0.038153026252985
1739963425.3722832,3350,0.0383308082818985
1739963442.665558,3400,0.03474998474121094
1739963460.108447,3450,0.03473438695073128
1739963476.4867766,3500,0.03600303828716278
1739963494.6721032,3550,0.04167717695236206
1739963511.524837,3600,0.039259884506464005
1739963529.7273207,3650,0.036368779838085175
1739963547.9607491,3700,0.04203231632709503
1739963567.810198,3750,0.034236472100019455
1739963586.1839156,3800,0.037717029452323914
1739963604.3085845,3850,0.034795284271240234
1739963620.1613555,3900,0.037845149636268616
1739963636.8260684,3950,0.03818953409790993
1739963652.5357108,4000,0.03653426095843315
1739963670.1452012,4050,0.04211066663265228
1739963685.4022307,4100,0.03787663206458092
1739963703.085425,4150,0.0379859134554863
1739963718.8292534,4200,0.03586146980524063
1739963736.4624946,4250,0.04586995765566826
1739963752.077546,4300,0.04434465616941452
1739963768.4007313,4350,0.03989703208208084
1739963784.2025046,4400,0.03702413663268089
1739963802.8680859,4450,0.03950658068060875
1739963819.3907356,4500,0.0349263995885849
1739963836.3303785,4550,0.044308461248874664
1739963852.3760614,4600,0.04056977108120918
1739963869.6330233,4650,0.03448167070746422
1739963885.1549983,4700,0.037953898310661316
1739963902.833899,4750,0.033576998859643936
1739963918.208784,4800,0.033905431628227234
1739963935.9297156,4850,0.03911300376057625
1739963952.028889,4900,0.03639755770564079
1739963968.7838724,4950,0.0345347598195076
1739963984.8794358,5000,0.03246298059821129
1739964002.3330765,5050,0.04028536379337311
1739964018.8353581,5100,0.04086383059620857
1739964036.3497007,5150,0.03887978568673134
1739964053.7757251,5200,0.03549093008041382
1739964071.2909248,5250,0.04097706079483032
1739964087.1038067,5300,0.04065164551138878
1739964105.7768383,5350,0.03703862056136131
1739964122.9435441,5400,0.03621825575828552
1739964140.529931,5450,0.03602658957242966
1739964157.8908439,5500,0.03450003266334534
1739964176.297646,5550,0.04010792076587677
1739964192.2949953,5600,0.03780638054013252
1739964209.6332867,5650,0.03894756734371185
1739964223.9279594,5700,0.03667063266038895
1739964240.4725149,5750,0.03873726725578308
1739964257.053185,5800,0.03634689748287201
1739964275.659976,5850,0.03448503091931343
1739964292.325029,5900,0.0430254191160202
1739964310.420634,5950,0.038072776049375534
1739964327.4547784,6000,0.04183362424373627
1739964345.28974,6050,0.03899191692471504
1739964361.6208975,6100,0.0353299044072628
1739964376.8161778,6150,0.04283316805958748
1739964392.593932,6200,0.037101730704307556
1739964410.8761208,6250,0.03673331066966057
1739964426.555324,6300,0.036981306970119476
1739964443.957775,6350,0.04439512640237808
1739964460.420713,6400,0.043268460780382156
1739964477.6440992,6450,0.03596092015504837
1739964492.6953156,6500,0.042434293776750565
1739964509.8187063,6550,0.03463360667228699
1739964524.3920708,6600,0.03833624720573425
1739964542.1886215,6650,0.03860240429639816
1739964558.3606155,6700,0.03375818207859993
1739964575.915121,6750,0.036494769155979156
1739964592.5817251,6800,0.036066167056560516
1739964609.6358757,6850,0.03412824124097824
1739964625.7310681,6900,0.03693270683288574
1739964642.6870635,6950,0.03803561255335808
1739964658.6000412,7000,0.037640709429979324
1739964674.1546085,7050,0.03344251215457916
1739964690.7991302,7100,0.042983509600162506
1739964709.4942405,7150,0.03314811736345291
1739964727.7576203,7200,0.03478553146123886
1739964746.4875848,7250,0.03496894612908363
1739964762.829928,7300,0.03440015763044357
1739964780.7961488,7350,0.04238203540444374
1739964796.3392203,7400,0.03893575817346573
1739964814.1062717,7450,0.030833333730697632
1739964831.7524617,7500,0.037034690380096436
1739964849.165751,7550,0.03394126892089844
