Wall time,Step,Value
1744199527.3324606,0,0.005529576446861029
1744199529.5016158,3,0.003908869344741106
1744199530.1819937,4,0.0037384689785540104
1744199538.3361244,10,0.0025408356450498104
1744199539.3039856,11,0.0020113689824938774
1744199541.5362368,14,0.0016868880484253168
1744199546.1826947,15,0.0013379459269344807
1744199548.294584,18,0.0010732370428740978
1744199549.1008635,19,0.000890239723958075
1744199550.090241,20,0.000917718862183392
1744199551.52671,22,0.0008479896350763738
1744199552.5476196,23,0.0008963302243500948
1744199559.6443286,26,0.0007023959769867361
1744199560.562628,27,0.000857202336192131
1744199565.1190968,33,0.0008156733820214868
1744199570.8513174,36,0.0010223796125501394
1744199571.6560116,37,0.001083275186829269
1744199572.4163465,38,0.0008011420140974224
1744199573.4456303,39,0.0009253313764929771
1744199574.5883696,40,0.0009400800918228924
1744199584.727068,47,0.0010573556646704674
1744199585.636395,48,0.000879769038874656
1744199586.5046148,49,0.0008868877193890512
1744199588.066341,51,0.0008899025851860642
1744199588.9769464,52,0.0008326287497766316
1744199592.0983112,54,0.0007336612325161695
1744199598.7428265,57,0.0009208870469592512
1744199601.4471242,60,0.0008299322798848152
1744199602.2308607,61,0.0009225990506820381
1744199603.0285745,62,0.0008265182259492576
1744199603.7604117,63,0.0008309774566441774
1744199608.8468504,65,0.0010659154504537582
1744199609.5438058,66,0.001128223491832614
1744199610.6398113,67,0.0010429710382595658
1744199611.3808668,68,0.0016248703468590975
1744199613.1626382,70,0.0018565664067864418
1744199614.0635152,71,0.0015787910670042038
1744199624.7413962,77,0.0009766226867213845
1744199626.3146496,79,0.000961631303653121
1744199627.1960356,80,0.000791868893429637
1744199628.7868383,82,0.000966216903179884
1744199629.4343061,83,0.0009594443836249411
1744199634.7425642,85,0.000881970627233386
1744199638.6187913,89,0.0009120977483689785
1744199639.5645394,90,0.001007442595437169
1744199646.7127728,95,0.0008977690013125539
1744199649.2262259,99,0.0008603704627603292
1744199650.181946,100,0.000777340610511601
1744199652.5925808,103,0.0009608289110474288
1744199660.7940834,106,0.0009694381151348352
1744199661.5692017,107,0.0008985809981822968
1744199662.9657774,109,0.0008077279198914766
1744199667.0835028,114,0.0009078242001123726
1744199672.9932547,116,0.0008357244078069925
1744199677.2528248,121,0.0009110883693210781
1744199684.4976912,125,0.0008678295998834074
1744199685.380109,126,0.0008212671964429319
1744199687.1945195,128,0.0010315225226804614
1744199688.928597,130,0.0009174341685138643
1744199689.9068842,131,0.0008304381626658142
1744199692.0667484,132,0.0008410137379541993
1744199698.8456151,136,0.0008462758269160986
1744199699.5849385,137,0.0008602684247307479
1744199704.600986,143,0.0009147534146904945
1744199705.2978709,144,0.0010108777787536383
1744199709.841944,146,0.0008243288611993194
1744199710.5166264,147,0.0009347358718514442
1744199713.121834,150,0.0009234889876097441
1744199722.5186145,157,0.0009828739566728473
1744199725.657006,159,0.0007872955175116658
1744199726.603242,160,0.0009791295742616057
1744199728.0969486,162,0.0009905291954055429
1744199729.5573812,164,0.0012570619583129883
1744199735.0582433,166,0.0009189325501210988
1744199738.233711,170,0.0009099421440623701
1744199739.056693,171,0.000997580005787313
1744199739.8017359,172,0.0007443691720254719
1744199745.810143,175,0.0009204751695506275
1744199746.6122746,176,0.0008052003686316311
1744199747.5018475,177,0.0006343085551634431
1744199748.2738976,178,0.0008449589367955923
1744199750.130734,180,0.0007507201517000794
1744199750.959015,181,0.000926721841096878
1744199753.311884,184,0.0009639440686441958
1744199759.1981368,185,0.0008396105840802193
1744199759.748669,186,0.0008490304462611675
1744199761.8391387,189,0.000797119690105319
1744199763.1906278,190,0.0009971093386411667
1744199764.128247,191,0.0008452070178464055
1744199764.9474416,192,0.0008990607457235456
